COD_CURSO;NOME_CURSO;AREA_CONHECIMENTO;ANO_EVASAO;PERIODO_EVASAO;FORMA_EVASAO;COTISTA;TIPO_COTA;SEXO;ET_BRANCA;ET_PRETA;ET_AMARELA;ET_PARDA;ET_INDIGINA;ET_NAO_INFORMADO;ET_NAO_DECLARADA;QTDE
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2020;1º Semestre;Formado;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;1º Semestre;Desistência;N;Ampla concorrência;F;2;0;0;0;0;0;0;2
12 L;Matemática - Licenciatura;Educação;2020;1º Semestre;Desistência;N;Ampla concorrência;M;0;1;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;1º Semestre;Desistência;S;Baixa Renda e PPI;M;0;1;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;1º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;1º Semestre;Formado;S;Baixa Renda e PPI;F;0;0;0;2;0;0;0;2
12 L;Matemática - Licenciatura;Educação;2020;1º Semestre;Matricula desativada;N;Ampla concorrência;M;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;1º Semestre;Reopção de Curso;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2020;1º Semestre;Adaptação Curricular;N;Ampla concorrência;M;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2020;1º Semestre;Desistência;N;Ampla concorrência;F;0;0;0;0;0;0;1;1
16;Estatística;Ciências naturais, matemática e estatística;2020;1º Semestre;Desistência;N;Ampla concorrência;M;3;1;0;3;0;0;0;7
16;Estatística;Ciências naturais, matemática e estatística;2020;1º Semestre;Desistência;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2020;1º Semestre;Desistência;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2020;1º Semestre;Desistência;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2020;1º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2020;1º Semestre;Formado;N;Ampla concorrência;M;0;0;1;2;0;0;0;3
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;1º Semestre;Desistência;N;Ampla concorrência;F;2;0;0;0;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;1º Semestre;Desistência;N;Ampla concorrência;M;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;1º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;1º Semestre;Desistência;S;Baixa Renda e PPI;F;0;1;0;1;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;1º Semestre;Formado;N;Ampla concorrência;F;0;0;0;1;0;0;0;1
32 L;Química - Licenciatura;Educação;2020;1º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2020;1º Semestre;Desistência;N;Ampla concorrência;M;2;0;0;0;0;0;0;2
32 L;Química - Licenciatura;Educação;2020;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;1;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2020;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;1;0;0;0;2
32 L;Química - Licenciatura;Educação;2020;1º Semestre;Reopção de Curso;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Adaptação Curricular;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;N;Ampla concorrência;M;2;0;0;0;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Formado;N;Ampla concorrência;F;1;0;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Formado;N;Ampla concorrência;M;4;1;0;1;0;0;0;6
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Formado;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2020;2º Semestre;Desistência;N;Ampla concorrência;F;1;1;0;1;0;0;0;3
10 L;Física - Licenciatura;Educação;2020;2º Semestre;Desistência;N;Ampla concorrência;M;3;1;0;1;0;0;0;5
10 L;Física - Licenciatura;Educação;2020;2º Semestre;Desistência;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2020;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2020;2º Semestre;Formado;N;Ampla concorrência;M;2;0;0;1;0;0;0;3
10 L;Física - Licenciatura;Educação;2020;2º Semestre;Formado;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2020;2º Semestre;Transferência;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;N;Ampla concorrência;M;0;0;0;2;0;0;0;2
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;S;Baixa Renda e PPI;F;0;1;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Formado;N;Ampla concorrência;M;1;0;0;2;0;0;0;3
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Formado;S;Baixa Renda e PPI;F;0;1;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;2º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;2º Semestre;Formado;N;Ampla concorrência;F;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;2º Semestre;Formado;N;Ampla concorrência;M;1;1;0;1;0;0;0;3
12 L;Matemática - Licenciatura;Educação;2020;2º Semestre;Formado;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;2º Semestre;Formado;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;2º Semestre;Formado;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;2º Semestre;Formado;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2020;2º Semestre;Formado;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;N;Ampla concorrência;F;2;0;0;0;0;0;0;2
16;Estatística;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;N;Ampla concorrência;M;0;1;0;1;0;0;0;2
16;Estatística;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;N;Ampla concorrência;N;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2020;2º Semestre;Formado;N;Ampla concorrência;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2020;2º Semestre;Formado;N;Ampla concorrência;M;3;0;0;0;0;0;0;3
16;Estatística;Ciências naturais, matemática e estatística;2020;2º Semestre;Formado;S;Baixa Renda e Não PPI;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2020;2º Semestre;Formado;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;1;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;1;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;N;Ampla concorrência;N;0;0;0;2;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Desistência;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2020;2º Semestre;Formado;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2020;2º Semestre;Desistência;N;Ampla concorrência;F;0;1;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2020;2º Semestre;Desistência;S;Baixa Renda e PPI;F;0;1;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2020;2º Semestre;Desistência;S;Renda Normal e PPI;F;0;0;0;2;0;0;0;2
32 L;Química - Licenciatura;Educação;2020;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;N;Ampla concorrência;F;4;0;0;0;0;0;0;4
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;N;Ampla concorrência;M;4;0;0;0;0;0;0;4
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Baixa Renda e Não PPI;M;3;0;0;0;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Baixa Renda e PPI;F;0;2;0;0;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;0;0;0;1;0;0;1;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;0;0;6;0;0;0;6
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;N;Ampla concorrência;F;2;0;0;0;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;N;Ampla concorrência;M;3;0;0;1;0;0;0;4
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2021;1º Semestre;Desistência;N;Ampla concorrência;F;2;0;0;0;0;0;0;2
10 L;Física - Licenciatura;Educação;2021;1º Semestre;Desistência;N;Ampla concorrência;M;2;2;0;4;0;0;0;8
10 L;Física - Licenciatura;Educação;2021;1º Semestre;Desistência;S;Baixa Renda e Não PPI;M;2;0;0;0;0;0;0;2
10 L;Física - Licenciatura;Educação;2021;1º Semestre;Desistência;S;Baixa Renda e PPI;F;0;0;0;0;1;0;0;1
10 L;Física - Licenciatura;Educação;2021;1º Semestre;Desistência;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2021;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2021;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;1;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2021;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;2;0;0;0;3
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;N;Ampla concorrência;M;3;1;0;2;0;0;0;6
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Baixa Renda e PPI;M;0;1;0;1;0;0;0;2
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;N;Ampla concorrência;M;0;0;0;1;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2021;1º Semestre;Desistência;N;Ampla concorrência;F;3;0;0;0;0;0;0;3
12 L;Matemática - Licenciatura;Educação;2021;1º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;2;0;0;0;3
12 L;Matemática - Licenciatura;Educação;2021;1º Semestre;Formado;N;Ampla concorrência;M;0;1;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2021;1º Semestre;Formado;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;N;Ampla concorrência;F;0;1;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;N;Ampla concorrência;M;4;0;0;2;0;0;0;6
16;Estatística;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Baixa Renda e PPI;M;0;1;0;1;0;0;0;2
16;Estatística;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;2;0;0;0;0;0;0;2
16;Estatística;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;N;Ampla concorrência;F;3;0;0;0;0;0;0;3
16;Estatística;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;S;Renda Normal e Não PPI;F;0;1;0;1;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;2;0;0;0;3
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;N;Ampla concorrência;F;1;0;0;3;0;0;0;4
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;N;Ampla concorrência;M;2;0;0;0;0;0;1;3
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;S;Renda Normal e Não PPI;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2021;1º Semestre;Formado;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
32 L;Química - Licenciatura;Educação;2021;1º Semestre;Adaptação Curricular;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
32 L;Química - Licenciatura;Educação;2021;1º Semestre;Adaptação Curricular;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
32 L;Química - Licenciatura;Educação;2021;1º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2021;1º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2021;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
32 L;Química - Licenciatura;Educação;2021;1º Semestre;Formado;N;Ampla concorrência;F;1;1;0;0;0;0;0;2
32 L;Química - Licenciatura;Educação;2021;1º Semestre;Formado;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desistência;N;Ampla concorrência;M;3;0;0;1;0;0;1;5
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desistência;S;Baixa Renda e Não PPI;N;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desistência;S;Baixa Renda e PPI;F;0;1;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desistência;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desistência;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;F;1;0;0;1;0;0;1;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;M;5;0;0;5;0;0;0;10
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI;M;0;1;0;3;0;0;0;4
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;F;0;0;0;3;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;M;0;1;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2021;2º Semestre;Formado;N;Ampla concorrência;M;6;1;0;0;0;0;0;7
10 L;Física - Licenciatura;Educação;2021;2º Semestre;Desistência;N;Ampla concorrência;F;2;0;0;0;0;0;0;2
10 L;Física - Licenciatura;Educação;2021;2º Semestre;Desistência;N;Ampla concorrência;M;0;1;0;1;0;0;1;3
10 L;Física - Licenciatura;Educação;2021;2º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2021;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2021;2º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2021;2º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;M;6;0;0;3;0;0;0;9
10 L;Física - Licenciatura;Educação;2021;2º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e Não PPI;M;1;0;0;1;0;0;0;2
10 L;Física - Licenciatura;Educação;2021;2º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
