"","COD_CURSO","NOME_CURSO","AREA_CONHECIMENTO","ANO_EVASAO","PERIODO_EVASAO","FORMA_EVASAO","COTISTA","TIPO_COTA","SEXO","QTDE","ETNIA","FORMA_EVASAO_","FORMA_EVASAO_limpa","CURSO","MODALIDADE","SEXO_","ETNIA_","COTISTA_","QTDE_FORMADO","EVASAO","QTDE_TOTAL"
"1554","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desistência","Desistência","Estatística","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1555","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"1556","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Feminino",1,"Não Declarada","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Feminino","Não Declarada","Não Cotista",0,"Evadido",1
"1557","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",3,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",3
"1558","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",3,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",3
"1559","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",1,"Não Declarada","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Não Declarada","Não Cotista",0,"Evadido",1
"1560","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1561","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e PPI","Feminino",2,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",2
"1562","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1563","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Reserva","Masculino",1,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",1
"1564","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Formado","Cotista","Baixa Renda e Não PPI","Masculino",0,"Parda","Formado","Formado","Estatística","Bacharelado","Masculino","Parda","Cotista",1,"Formado",1
"1565","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Formado","Cotista","Renda Normal e Não PPI","Feminino",0,"Branca","Formado","Formado","Estatística","Bacharelado","Feminino","Branca","Cotista",1,"Formado",1
"1566","16","Estatística","Ciências naturais, matemática e estatística",2021,"2º Semestre","Formado","Cotista","Renda Normal e PPI","Feminino",0,"Parda","Formado","Formado","Estatística","Bacharelado","Feminino","Parda","Cotista",1,"Formado",1
"1567","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",2,"Parda","Desistência","Desistência","Química","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",2
"1568","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Desistência","Desistência","Química","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",1
"1569","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desistência","Desistência","Química","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1570","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desistência","Cotista","Renda Normal e PPI","Feminino",2,"Parda","Desistência","Desistência","Química","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",2
"1571","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",2,"Parda","Desistência","Desistência","Química","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",2
"1572","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"1573","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",1
"1574","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e PPI","Masculino",1,"Preta","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Masculino","Preta","Cotista",0,"Evadido",1
"1575","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1576","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2021,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Parda","Formado","Formado","Química","Bacharelado","Feminino","Parda","Não Cotista",1,"Formado",1
"1577","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2021,"2º Semestre","Formado","Cotista","Renda Normal e Não PPI","Feminino",0,"Branca","Formado","Formado","Química","Bacharelado","Feminino","Branca","Cotista",1,"Formado",1
"1578","32 L","Química - Licenciatura","Educação",2021,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Química","Licenciatura","Feminino","Parda","Não Cotista",0,"Evadido",1
"1579","32 L","Química - Licenciatura","Educação",2021,"2º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Feminino",1,"Preta","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Licenciatura","Feminino","Preta","Não Cotista",0,"Evadido",1
"1580","32 L","Química - Licenciatura","Educação",2021,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Química","Licenciatura","Feminino","Branca","Não Cotista",2,"Formado",2
"1581","32 L","Química - Licenciatura","Educação",2021,"2º Semestre","Formado","Cotista","Baixa Renda e PPI","Feminino",0,"Parda","Formado","Formado","Química","Licenciatura","Feminino","Parda","Cotista",1,"Formado",1
"1582","32 L","Química - Licenciatura","Educação",2021,"Anual","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desistência","Desistência","Química","Licenciatura","Feminino","Branca","Não Cotista",0,"Evadido",1
"1583","32 L","Química - Licenciatura","Educação",2021,"Anual","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Química","Licenciatura","Feminino","Parda","Não Cotista",0,"Evadido",1
"1584","32 L","Química - Licenciatura","Educação",2021,"Anual","Desistência","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desistência","Desistência","Química","Licenciatura","Masculino","Parda","Cotista",0,"Evadido",1
"1585","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",2,"Branca","Desistência","Desistência","Física","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",2
"1586","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",6,"Branca","Desistência","Desistência","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",6
"1587","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Feminino",1,"Branca","Desistência","Desistência","Física","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",1
"1588","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Masculino",2,"Branca","Desistência","Desistência","Física","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",2
"1589","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Masculino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1590","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",1,"Branca","Desistência","Desistência","Física","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",1
"1591","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",2,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",2
"1592","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI, até 1,5SM/P, Deficiente","Masculino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1593","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Masculino",2,"Branca","Desistência","Desistência","Física","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",2
"1594","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Feminino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"1595","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",1,"Preta","Desistência","Desistência","Física","Bacharelado","Masculino","Preta","Cotista",0,"Evadido",1
"1596","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"1597","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"1598","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",8,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",8
"1599","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",2,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",2
"1600","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",2,"Não Declarada","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Bacharelado","Masculino","Não Declarada","Não Cotista",0,"Evadido",2
"1601","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e Não PPI","Masculino",1,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",1
"1602","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e PPI","Feminino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"1603","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1604","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e PPI","Masculino",3,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",3
"1605","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Física","Bacharelado","Feminino","Branca","Não Cotista",2,"Formado",2
"1606","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Física","Bacharelado","Masculino","Branca","Não Cotista",4,"Formado",4
"1607","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Física","Bacharelado","Masculino","Parda","Não Cotista",1,"Formado",1
"1608","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Formado","Cotista","Baixa Renda e Não PPI","Feminino",0,"Branca","Formado","Formado","Física","Bacharelado","Feminino","Branca","Cotista",1,"Formado",1
"1609","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Formado","Cotista","Baixa Renda e Não PPI","Masculino",0,"Branca","Formado","Formado","Física","Bacharelado","Masculino","Branca","Cotista",1,"Formado",1
"1610","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Formado","Cotista","Renda Normal e Não PPI","Feminino",0,"Branca","Formado","Formado","Física","Bacharelado","Feminino","Branca","Cotista",1,"Formado",1
"1611","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Formado","Cotista","Renda Normal e PPI","Feminino",0,"Preta","Formado","Formado","Física","Bacharelado","Feminino","Preta","Cotista",1,"Formado",1
"1612","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Reopção de Curso","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Reopção de Curso","Transferência Interna","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",1
"1613","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desistência","Desistência","Física","Licenciatura","Feminino","Branca","Não Cotista",0,"Evadido",1
"1614","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",3,"Branca","Desistência","Desistência","Física","Licenciatura","Masculino","Branca","Não Cotista",0,"Evadido",3
"1615","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",3,"Parda","Desistência","Desistência","Física","Licenciatura","Masculino","Parda","Não Cotista",0,"Evadido",3
"1616","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Não Informado",1,"Parda","Desistência","Desistência","Física","Licenciatura","Não Informado","Parda","Não Cotista",0,"Evadido",1
"1617","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Masculino",1,"Branca","Desistência","Desistência","Física","Licenciatura","Masculino","Branca","Cotista",0,"Evadido",1
"1618","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",1,"Preta","Desistência","Desistência","Física","Licenciatura","Feminino","Preta","Cotista",0,"Evadido",1
"1619","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Feminino",1,"Branca","Desistência","Desistência","Física","Licenciatura","Feminino","Branca","Cotista",0,"Evadido",1
"1620","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desistência","Desistência","Física","Licenciatura","Masculino","Parda","Cotista",0,"Evadido",1
"1621","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Licenciatura","Feminino","Parda","Não Cotista",0,"Evadido",1
"1622","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",6,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Licenciatura","Masculino","Branca","Não Cotista",0,"Evadido",6
"1623","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",1,"Amarela","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Licenciatura","Masculino","Amarela","Não Cotista",0,"Evadido",1
"1624","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",4,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Licenciatura","Masculino","Parda","Não Cotista",0,"Evadido",4
"1625","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",2,"Não Declarada","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Licenciatura","Masculino","Não Declarada","Não Cotista",0,"Evadido",2
"1626","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e Não PPI","Feminino",1,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Licenciatura","Feminino","Branca","Cotista",0,"Evadido",1
"1627","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e PPI","Feminino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Licenciatura","Feminino","Parda","Cotista",0,"Evadido",1
"1628","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Licenciatura","Masculino","Parda","Cotista",0,"Evadido",1
"1629","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e Não PPI","Feminino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Licenciatura","Feminino","Parda","Cotista",0,"Evadido",1
"1630","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e Não PPI, acima 1,5SM/P, Deficiente","Masculino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Licenciatura","Masculino","Parda","Cotista",0,"Evadido",1
"1631","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e PPI","Masculino",5,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Física","Licenciatura","Masculino","Parda","Cotista",0,"Evadido",5
"1632","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Parda","Formado","Formado","Física","Licenciatura","Feminino","Parda","Não Cotista",1,"Formado",1
"1633","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Física","Licenciatura","Masculino","Branca","Não Cotista",2,"Formado",2
"1634","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Formado","Cotista","Renda Normal e Não PPI","Masculino",0,"Preta","Formado","Formado","Física","Licenciatura","Masculino","Preta","Cotista",1,"Formado",1
"1635","10 L","Física - Licenciatura","Educação",2022,"1º Semestre","Reopção de Curso","Cotista","Baixa Renda e Não PPI","Feminino",1,"Parda","Reopção de Curso","Transferência Interna","Física","Licenciatura","Feminino","Parda","Cotista",0,"Evadido",1
"1636","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Matemática","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"1637","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desistência","Desistência","Matemática","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",2
"1638","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",1,"Preta","Desistência","Desistência","Matemática","Bacharelado","Feminino","Preta","Cotista",0,"Evadido",1
"1639","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",2,"Preta","Desistência","Desistência","Matemática","Bacharelado","Masculino","Preta","Cotista",0,"Evadido",2
"1640","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desistência","Desistência","Matemática","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1641","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Feminino",1,"Parda","Desistência","Desistência","Matemática","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"1642","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Masculino",1,"Branca","Desistência","Desistência","Matemática","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",1
"1643","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Masculino",1,"Parda","Desistência","Desistência","Matemática","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1644","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Feminino",1,"Preta","Desistência","Desistência","Matemática","Bacharelado","Feminino","Preta","Cotista",0,"Evadido",1
"1645","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",1,"Preta","Desistência","Desistência","Matemática","Bacharelado","Masculino","Preta","Cotista",0,"Evadido",1
"1646","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desistência","Desistência","Matemática","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1647","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Matemática","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",1
"1648","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",1,"Não Declarada","Desligamento: Resolução 68/2017-CEPE","Desligamento","Matemática","Bacharelado","Masculino","Não Declarada","Não Cotista",0,"Evadido",1
"1649","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e Não PPI","Masculino",1,"Amarela","Desligamento: Resolução 68/2017-CEPE","Desligamento","Matemática","Bacharelado","Masculino","Amarela","Cotista",0,"Evadido",1
"1650","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Matemática","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1651","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Matemática","Bacharelado","Masculino","Branca","Não Cotista",1,"Formado",1
"1652","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Reopção de Curso","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Reopção de Curso","Transferência Interna","Matemática","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",1
"1653","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",4,"Branca","Desistência","Desistência","Matemática","Licenciatura","Feminino","Branca","Não Cotista",0,"Evadido",4
"1654","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Matemática","Licenciatura","Feminino","Parda","Não Cotista",0,"Evadido",1
"1655","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Desistência","Desistência","Matemática","Licenciatura","Masculino","Branca","Não Cotista",0,"Evadido",1
"1656","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Preta","Desistência","Desistência","Matemática","Licenciatura","Masculino","Preta","Não Cotista",0,"Evadido",2
"1657","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",1,"Preta","Desistência","Desistência","Matemática","Licenciatura","Feminino","Preta","Cotista",0,"Evadido",1
